2022 Rough Count Cases,from,to,2022Total(G:M),21NOV,21DEC,22JAN,FEB,March,April,May,June,Jul,Aug,Sep,Oct,Nov,Dec,,,,,,,,,,,,,,,,
??Acc意外,5/1/2023,Machine Operation Error,https://tw.news.yahoo.com/%E7%B6%AD%E4%BF%AE%E4%B8%AD%E6%A9%9F%E5%99%A8%E7%AA%81%E9%81%8B%E8%BD%89-60%E6%AD%B2%E5%9B%9E%E6%94%B6%E5%A0%B4%E5%93%A1%E5%B7%A5%E9%81%AD%E6%8D%B2%E5%85%A5-%E6%85%98%E6%AD%BB-%E5%9E%83%E5%9C%BE%E7%84%9A%E5%8C%96%E7%88%90-141514164.html,維修中機器突運轉！60歲回收場員工遭捲入 慘死「垃圾焚化爐」,,,,,,,,,??交通航空意外,19/9/2025,https://www.hkcd.com.hk/hkcdweb/content/2025/09/19/content_8714779.html,公路意外後落車切記安全 過去兩年4名駕駛者死亡,,,,,,,,,,,,,,,,,
??Acc意外,6/1/2023,Explosion,https://www.singtao.ca/6134405/2023-01-02/news-%E7%89%87%E6%AE%B5%E6%9B%9D%E5%85%89%EF%BD%9C%E7%BE%8E%E4%BD%9B%E5%B7%9E%E6%91%A9%E5%A4%A9%E8%BC%AA%E8%B5%B7%E7%81%AB%E7%88%86%E7%82%B8%E7%81%AB%E8%8A%B1%E5%9B%9B%E6%BF%BA+62%E4%B9%98%E5%AE%A2%E5%9B%B0%E5%8D%8A%E7%A9%BA/?variant=zh-hk,片段曝光｜美佛州摩天輪起火爆炸火花四濺 62乘客困半空,,,,,,,,,??交通航空意外,19/9/2025,https://hk.on.cc/hk/bkn/cnt/news/20250919/mobile/bkn-20250919133434426-0919_00822_001_cn.html,屯?Tesla与九巴相撞 幸?人受?,,,,,,,,,,,,,,,,,
??Acc意外,6/1/2023,Lifting Operation,https://www.setn.com/News.aspx?NewsID=1234566,工地吊臂突斷裂「墜落21樓」！當場砸死6工人　驚悚畫面曝光,,,,,,,,,??交通航空意外,19/9/2025,https://www.am730.com.hk/%E6%9C%AC%E5%9C%B0/%E5%B1%AF%E9%96%80%E9%84%89%E4%BA%8B%E6%9C%83%E8%B7%AF%E4%B9%9D%E5%B7%B4%E8%88%87%E7%A7%81%E5%AE%B6%E8%BB%8A%E7%9B%B8%E6%92%9E-%E8%A1%8C%E8%BB%8A%E7%B7%9A%E4%B8%80%E5%BA%A6%E5%B0%81%E9%96%89/600953,屯門鄉事會路九巴與私家車相撞 行車線一度封閉,,,,,,,,,,,,,,,,,
??Acc意外,6/1/2023,Person Falling,https://www.thenewslens.com/article/179247,掉入水泥管的越南男孩已被證實死亡，家庭遇經濟困難是男孩到工地拾廢金屬主因,,,,,,,,,??交通航空意外,19/9/2025,https://www.msn.com/zh-tw/news/national/%E5%8C%97%E5%B8%82%E6%B0%B4%E5%BF%AB%E6%B7%B7%E5%87%9D%E5%9C%9F%E8%BB%8A%E7%BF%BB%E8%BB%8A%E5%A3%93%E5%B0%8F%E5%AE%A2-47%E6%AD%B2%E9%A7%95%E9%A7%9B%E9%80%81%E9%86%AB%E4%B8%8D%E6%B2%BB/ar-AA1u8nAT?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,北市水快混凝土車翻車壓小客 47歲駕駛送醫不治,,,,,,,,,,,,,,,,,
??Acc意外,6/1/2023,fire electric,https://hk.on.cc/hk/bkn/cnt/news/20230106/bkn-20230106055816750-0106_00822_001.html,美林?「風火輪」電池起火變燒屋　15歲女生喪命　其母親等6人受傷,,,,,,,,,??交通航空意外,19/9/2025,https://www.msn.com/zh-tw/news/national/%E5%8F%B064%E7%B7%9A%E5%87%8C%E6%99%A8%E8%BB%8A%E7%A6%8D%E8%BB%8A%E9%A0%AD%E5%85%A8%E6%AF%80-%E7%94%B7%E9%A7%95%E9%A7%9B%E5%B7%A6%E8%85%B3%E8%BF%91%E6%96%B7%E8%82%A2%E9%87%8D%E5%82%B7%E6%98%8F%E8%BF%B7/ar-AA1zbac3?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,台64 線凌晨車禍車頭全毀男駕駛左腳近斷肢重傷昏迷,,,,,,,,,,,,,,,,,
??Acc意外,7/1/2023,drowning,https://hk.on.cc/hk/bkn/cnt/intnews/20230107/bkn-20230107060031663-0107_00992_001.html,西北部沉船事故　至少14人亡,,,,,,,,,??交通航空意外,19/9/2025,https://www.i-cable.com/%E6%96%B0%E8%81%9E%E8%B3%87%E8%A8%8A/391506/%E5%B0%96%E6%B2%99%E5%92%80%E7%9A%84%E5%A3%AB%E5%A4%B1%E6%8E%A7%E6%92%BC%E9%A3%9F%E5%BA%97%E5%A4%96%E7%89%86-%E5%8F%B8%E6%A9%9F%E5%8F%97%E5%82%B7%E9%80%81%E9%99%A2,尖沙咀的士失控撼食店外牆司機受傷送院- 有線寬頻i-CABLE,,,,,,,,,,,,,,,,,
??Acc意外,7/1/2023,OSH or offensd laws,https://hd.stheadline.com/news/realtime/hk/2396805/%E5%8D%B3%E6%99%82-%E6%B8%AF%E8%81%9E-%E8%81%B7%E5%AE%89%E4%BF%AE%E4%BE%8B-%E5%BB%B6%E9%95%B7%E6%AA%A2%E6%8E%A7%E6%9C%9F,職安修例 延長檢控期。政府提交立法會有關《職業安全及健康條例》罰則的修訂法案，經法案委員會舉行七次會議討論，仍未完成審議。消息人士向本刊透露，會議主要是討論政府要求把「循簡易程序審訊罪行」的檢控時限由半年延長至一年，有議員則?眼於「檢控時限」方面，有否調整空間。該消息人士強調，有信心於農曆新年前的會期可以完成審議修例草案，「聞說政府將會讓步減至九個月。一般工業意外調查需時四個月才有報告，現行法例規定半年的檢控時間實在太短，若有九個月時間，便足夠完成對公司及公司東主的搜證及檢控，當東主有機會要負上刑責甚至入獄的話，阻嚇力一定較只罰款大。」,,,,,,,,,??交通航空意外,19/9/2025,https://www.mytvsuper.com/tc/scoopplus/news/headlines/15947332366216/%E5%8D%B3%E6%99%82%E6%96%B0%E8%81%9E-%E6%9C%89%E7%89%87---%E6%B2%99%E7%94%B0%E5%A4%A7%E5%9E%8B%E5%95%86%E5%A0%B4Benz%E6%A9%AB%E8%A1%9D%E7%9B%B4%E6%92%9E--%E7%96%91%E8%A1%8C%E4%BA%BA%E9%9A%8E%E6%A2%AF%E8%B5%B0%E6%8D%B7%E5%BE%91%E8%BB%8A%E5%BA%95-%E5%8D%A1%E6%AD%BB-%E5%9A%87%E7%85%9E%E9%80%94%E4%BA%BA,有片| 沙田大型商場Benz橫衝直撞疑行人階梯走捷徑車底「卡死」嚇煞途人- 東張+,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,traffic acc,https://tw.news.yahoo.com/%E5%9C%B0%E5%8B%A4%E8%B9%B2%E4%B8%8B%E6%92%BF%E6%96%87%E4%BB%B6-%E4%B8%8B%E7%A7%92%E9%81%AD%E9%A3%9B%E6%A9%9F%E8%BC%BE%E6%96%83-%E8%87%B4%E5%91%BD3%E7%96%8F%E5%A4%B1%E6%9B%9D%E5%85%89-031700329.html,地勤蹲下撿文件「下秒遭飛機輾斃」 致命3疏失曝光,,,,,,,,,??交通航空意外,19/9/2025,https://tw.news.yahoo.com/%E7%94%B7%E9%A8%8E%E9%87%8D%E6%A9%9F%E5%8C%97%E5%AE%9C%E9%81%8E%E5%BD%8E%E6%92%9E%E5%B0%8D%E5%90%91%E5%A4%A7%E8%B2%A8%E8%BB%8A-%E9%80%81%E9%86%AB%E5%82%B7%E9%87%8D%E4%B8%8D%E6%B2%BB-101003143.html,男騎重機北宜過彎撞對向大貨車 送醫傷重不治,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,Machine Operation Error,https://tw.news.yahoo.com/%E4%B8%89%E7%8E%8B%E9%81%8A%E8%A1%8C-%E6%8B%96%E6%8B%89%E6%A9%9F%E5%A4%B1%E6%8E%A7-%E9%87%801%E6%AD%BB4%E5%82%B7-%E9%A9%9A%E6%82%9A%E5%BD%B1%E7%89%87%E6%9B%9D%E5%85%89-024653530.html,三王遊行「拖拉機失控」釀1死4傷 驚悚影片曝光,,,,,,,,,??交通航空意外,19/9/2025,https://www.stheadline.com/columnists/stbusiness/501302486/%E7%A7%80%E8%8C%82%E5%9D%AA-%E5%88%A9%E5%AE%89%E9%81%93P%E7%89%8C%E9%9B%BB%E5%8B%95%E8%BB%8A%E6%92%9E%E5%A9%86%E5%AD%AB-67%E6%AD%B2%E5%A4%96%E5%A9%86%E5%82%B7%E9%87%8D%E4%B8%8D%E6%B2%BB,秀茂坪 利安道「P牌」電動車撞婆孫 67歲外婆傷重不治,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,traffic acc,https://hk.epochtimes.com/news/2023-01-08/5004720,牛頭角車禍52歲女子亡 的士司機被捕,,,,,,,,,??交通航空意外,19/9/2025,https://www.msn.com/zh-tw/news/national/%E6%9D%B1%E6%B5%B7%E5%A5%B3%E5%AD%B8%E9%9C%B8%E9%81%AD%E5%85%AC%E8%BB%8A%E8%BC%BE%E6%96%83-%E5%AE%B6%E5%B1%AC%E6%82%B2%E6%85%9F%E7%9B%B8%E9%A9%97-%E5%AD%B8%E5%A7%90-%E9%80%83%E6%AD%BB%E5%8A%AB-%E5%85%A8%E8%BA%AB%E5%82%B7%E9%A9%9A%E6%81%90%E6%87%89%E8%A8%8A/ar-AA1r1eXO?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,東海女學霸遭公車輾斃 家屬悲慟相驗 學姐「逃死劫」全身傷驚恐應訊,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,Person Falling,https://today.line.me/tw/v2/article/l2M8v5g,高雄工人墜30公尺高電梯井亡(圖),,,,,,,,,??交通航空意外,19/9/2025,https://news.tvb.com/tc/local/68cc17cbe2c2f0ca635ef30e/%E6%B8%AF%E6%BE%B3-%E7%9A%84%E5%A3%AB%E8%BB%8A%E9%9A%8A%EF%BD%9CAmigo%E9%9B%BB%E5%8B%95%E7%9A%84%E5%A3%AB%E7%96%91%E5%A4%B1%E6%8E%A7%E6%92%9E%E5%85%A5%E9%A3%9F%E8%82%86-%E5%8F%B8%E6%A9%9F%E5%8F%97%E5%82%B7%E9%80%81%E9%99%A2,的士車隊｜Amigo電動的士疑失控撞入食肆 司機受傷送院,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,Human Error,https://tw.news.yahoo.com/%E5%8B%95%E7%89%A9%E5%9C%92%E6%B7%AA%E5%A5%AA%E5%91%BD%E7%8F%BE%E5%A0%B4-%E9%A3%BC%E9%A4%8A%E5%93%A1%E9%A4%B5%E9%A3%9F%E5%BF%98%E9%97%9C%E9%96%80-%E4%B8%8B%E7%A7%92%E9%81%AD%E6%A3%95%E7%86%8A%E7%8B%A0%E5%92%AC-%E7%95%B6%E5%A0%B4%E5%80%92%E5%9C%B0%E6%BF%BA%E8%A1%80%E4%BA%A1-061028011.html,動物園淪奪命現場！飼養員餵食忘關門 下秒遭棕熊狠咬…當場倒地濺血亡,,,,,,,,,??交通航空意外,19/9/2025,https://www.ettoday.net/news/20250920/3036762.htm,南投4天連2起嚴重車禍！2騎士死亡　警曝原因,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,drowning,https://times.hinet.net/mobile/news/24349186,從小就衝浪！47歲傳奇好手挑戰極限 突摔倒溺斃,,,,,,,,,??交通航空意外,19/9/2025,https://www.msn.com/zh-tw/news/national/%E5%93%A1%E6%9E%97%E9%A9%9A%E6%82%9A%E8%BB%8A%E7%A6%8D-%E7%96%91%E8%A6%96%E7%B7%9A%E6%AD%BB%E8%A7%92-%E9%9B%BB%E5%8B%95%E6%A9%9F%E8%BB%8A%E9%A8%8E%E5%A3%AB%E6%85%98%E9%81%AD%E7%A0%82%E7%9F%B3%E8%BB%8A%E8%BC%BE%E6%96%83/ar-AA1sKyNY?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,員林驚悚車禍！ 疑視線死角電動機車騎士慘遭砂石車輾斃,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,Person Falling,https://topick.hket.com/article/3437014/%E3%80%90%E6%81%90%E6%80%96%E6%84%8F%E5%A4%96%E3%80%91%E5%A5%B3%E6%98%9F%E7%99%BB%E5%8F%B0%E8%A1%A8%E6%BC%94%E4%B8%8D%E6%85%8E%E8%B8%A9%E7%A9%BA%E8%B7%8C%E8%90%BD3%E7%B1%B3%E9%AB%98%E5%8F%B0%E3%80%80%E9%80%81%E9%99%A2%E8%AD%89%E9%AA%A8%E6%8A%98%E5%8F%8A%E8%85%A6%E9%9C%87%E7%9B%AA,【恐怖意外】女星登台表演不慎踩空跌落3米高台　送院證骨折及腦震盪,,,,,,,,,??交通航空意外,19/9/2025,https://www.ettoday.net/news/20250920/3036774.htm,恐怖瞬間曝！南投騎士闖燈遭撞飛亡　零件、安全帽噴高險砸監視器,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,Person Falling,https://www.ettoday.net/news/20230108/2418611.htm,快訊／高雄工地意外！男工人一腳踩空從高處掉落…當場爆頭慘死,,,,,,,,,??交通航空意外,19/9/2025,https://www.msn.com/zh-tw/news/national/%E6%A1%83%E5%9C%92%E4%B8%AD%E5%A3%A2%E8%BB%8A%E7%A6%8D-%E7%94%B7%E5%AD%90%E7%96%91%E7%99%B2%E7%99%87%E7%99%BC%E4%BD%9C%E8%87%AA%E6%92%9E%E5%BB%BA%E7%AF%89%E7%89%A9-%E5%8F%A3%E5%90%90%E7%99%BD%E6%B2%AB%E9%80%81%E9%86%AB/ar-AA1sYaBW?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,桃園中壢車禍！ 男子疑癲癇發作自撞建築物口吐白沫送醫,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,Person Falling,https://udn.com/news/story/7320/6895886,不慎踩空墜樓…高雄大樓傳工安意外 工人9樓墜落地下2樓爆頭亡,,,,,,,,,??交通航空意外,19/9/2025,https://www.ohpama.com/972787/%E7%94%9F%E6%B4%BB%E7%86%B1%E8%A9%B1/%E7%94%9F%E6%B4%BB%E7%86%B1%E8%A9%B1/%E9%A6%AC%E9%9E%8D%E5%B1%B1-%E5%B0%8F%E5%B7%B4-%E6%92%9E-%E5%82%B7%E5%A5%B3%E7%94%9F-%E6%98%8F%E8%BF%B7/,馬鞍山小巴撞傷女生昏迷送院搶救| 生活熱話,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,,https://hk.on.cc/hk/bkn/cnt/cnnews/20230108/bkn-20230108040817227-0108_00952_001.html,六旬翁疑現幻覺稱有蛇　放火燒全家5人亡,,,,,,,,,??交通航空意外,19/9/2025,https://www.msn.com/zh-tw/news/national/%E5%9C%8B1%E5%B9%B3%E9%8E%AE%E8%B7%AF%E6%AE%B5%E6%AD%BB%E4%BA%A1%E8%BB%8A%E7%A6%8D-%E5%A4%A7%E8%B2%A8%E8%BB%8A%E7%8C%9B%E6%92%9E%E8%81%AF%E7%B5%90%E8%BB%8A-%E9%A7%95%E9%A7%9B%E5%82%B7%E9%87%8D%E4%B8%8D%E6%B2%BB/ar-AA1MkmRQ?ocid=BingHPCTop,國1平鎮路段死亡車禍！ 大貨車猛撞聯結車駕駛傷重不治,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,Person Falling,https://hk.on.cc/hk/bkn/cnt/cnnews/20230108/bkn-20230108050924596-0108_00952_001.html,高速路段塞車　司機落車休息墮橋亡,,,,,,,,,??交通航空意外,19/9/2025,https://www.ettvamerica.com/News/Article?i=343296,陸客金門自由行 騎電動車遭追撞昏迷命危！夫急飛台,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,Person Falling,https://udn.com/news/story/7320/6895886?from=redpush,不慎踩空墜樓…高雄大樓傳工安意外 工人9樓墜落地下2樓爆頭亡,,,,,,,,,??交通航空意外,19/9/2025,https://tw.news.yahoo.com/%E8%B7%AF%E5%8F%A3%E7%84%A1%E5%BE%85%E8%BD%89%E8%99%9F%E8%AA%8C%E5%A9%A6%E4%BA%BA%E8%BB%8A%E7%A6%8D%E4%BA%A1-%E9%AB%98%E5%B8%82%E4%BA%A4%E9%80%9A%E5%B1%80%E8%A2%AB%E5%88%A4%E5%9C%8B%E8%B3%A018%E8%90%AC%E5%AE%9A%E8%AE%9E-224930584.html,路口無待轉號誌婦人車禍亡 高市交通局被判國賠18萬定讞,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,,https://www.chinapress.com.my/20230108/%E5%B9%B4%E8%BD%BB%E5%A6%88%E5%A6%88%E5%92%8C%E5%89%8D%E4%BB%BB%E5%B9%BD%E4%BC%9A-%E5%B9%BC%E5%84%BF%E8%A2%AB%E7%8B%AC%E7%95%99%E8%BD%A6%E5%86%85%E7%AA%92%E6%81%AF%E4%BA%A1/,年輕媽媽和前任幽會 幼兒被獨留車內窗消息亡,,,,,,,,,??交通航空意外,19/9/2025,https://www.marketersgo.com/media-collaboration/202509/%E5%BD%B1%EF%BC%8F%E8%B6%8A%E7%94%B7%E7%A1%AC%E9%97%96%E5%B9%B3%E4%BA%A4%E9%81%93%EF%BC%81%E9%A8%8E%E6%A9%9F%E8%BB%8A%E8%A1%9D%E9%90%B5%E8%BB%8C%E8%A2%AB%E7%81%AB%E8%BB%8A%E6%92%9E%E3%80%80%E6%85%98/,影／越男硬闖平交道！騎機車衝鐵軌被火車撞 慘變肉塊當場亡,,,,,,,,,,,,,,,,,
??Acc意外,8/1/2023,,https://www.ftvnews.com.tw/news/detail/2023108C14M1,埔里虎頭山驚傳飛行傘意外　「三層樓高」墜落柏油路重傷昏迷,,,,,,,,,??交通航空意外,19/9/2025,https://www.msn.com/zh-tw/news/national/%E8%AD%A6%E5%A4%9C%E5%8D%8A%E5%B7%A1%E9%82%8F-%E5%89%8D%E8%BB%8A%E6%80%AA%E6%80%AA%E7%9A%84-%E4%B8%8B%E7%A7%92%E9%81%AD%E8%A1%9D%E6%92%9E%E9%80%83%E9%80%B8-%E6%A3%84%E8%BB%8A%E5%BE%8C%E7%9C%8B%E8%BB%8A%E5%85%A7%E5%93%A1%E8%AD%A6%E7%A7%92%E6%87%82/ar-AA1MUxJX?cvid=68cde96c7eca47e2af8c55217d1856b6&ocid=hpmsn,警夜半巡邏「前車怪怪的」 下秒遭衝撞逃逸棄車後看車內員警秒懂,,,,,,,,,,,,,,,,,
??Acc意外,9/1/2023,,https://news.tvbs.com.tw/china/2012165,地勤耳機線斷掉！「蹲下撿文件」遭飛機輾壓　當場慘死,,,,,,,,,??交通航空意外,22/9/2025,https://www.hk01.com/article/60278655?utm_source=01articlecopy&utm_medium=referral,北大嶼山公路連生意外　6車串燒　鋼筋插爆巴士車尾玻璃阻交通,,,,,,,,,,,,,,,,,
??Acc意外,9/1/2023,posioning,https://udn.com/news/story/7320/6897233?from=udn-ch1_breaknews-1-cate2-news,桃園民宅疑洗澡一氧化碳中毒 3人送醫14歲少年不治,,,,,,,,,??交通航空意外,22/9/2025,https://news.rthk.hk/rthk/ch/component/k2/1823893-20250921.htm,83歲女途人觀塘被小巴撞傷昏迷送院救治,,,,,,,,,,,,,,,,,
??Acc意外,9/1/2023,,https://www.kwongwah.com.my/20230109/%E5%A1%9E%E5%86%85%E5%8A%A0%E5%B0%94%E5%B7%B4%E5%A3%AB%E7%9B%B8%E6%92%9E38%E4%BA%A1-%E6%80%BB%E7%BB%9F%E5%AE%A3%E5%B8%83%E5%85%A8%E5%9B%BD%E5%93%80%E6%82%BC3%E5%A4%A9/,塞內加爾巴士相撞38遇總宣布全國哀悼3天,,,,,,,,,??交通航空意外,22/9/2025,https://tw.news.yahoo.com/%E5%B0%8F%E8%B2%A8%E8%BB%8A%E9%81%8E%E5%BD%8E%E6%92%9E%E3%80%8C%E4%B8%89%E8%B2%BC%E3%80%8D%E6%A9%9F%E8%BB%8A-6%E6%97%AC%E5%A9%A6%E4%B8%8D%E6%B2%BB-2%E4%BA%BA%E6%84%8F%E8%AD%98%E4%B8%8D%E6%B8%85-072718849.html,小貨車過彎撞「三貼」機車 6旬婦不治 2人意識不清,,,,,,,,,,,,,,,,,
??Acc意外,9/1/2023,,https://www.orientaldaily.com.my/news/society/2023/01/09/538925,賣沙爹母子遇車禍雙雙被夾死在羅里車內,,,,,,,,,??交通航空意外,22/9/2025,https://tw.news.yahoo.com/%E6%9C%AA%E6%88%90%E5%B9%B4%E9%A7%95%E8%BB%8A-%E5%A4%B1%E6%8E%A7%E9%A3%86%E6%92%9E%E5%B7%A5%E5%9C%B0%E9%87%804%E6%AD%BB-223549067.html,未成年駕車 失控飆撞工地釀4死,,,,,,,,,,,,,,,,,
??Acc意外,9/1/2023,traffic acc,https://hk.news.yahoo.com/%E8%A7%80%E5%A1%98%E7%94%B7%E5%AD%90%E9%A7%95%E9%9B%BB%E5%8B%95%E6%BB%91%E6%9D%BF%E8%BB%8A%E6%92%BC%E5%AE%A2%E8%B2%A8%E8%BB%8A%E9%87%8D%E5%89%B5-%E6%98%8F%E8%BF%B7%E9%80%81%E9%99%A2-222107818.html,觀塘男子駕電動滑板車撼客貨車重創 昏迷送院,,,,,,,,,??交通航空意外,22/9/2025,https://www.ctwant.com/amp/article/447029/,竹市車禍4死！倖存15歲少年無酒精反應　警方初判車速過快釀禍 | 社會 | CTWANT,,,,,,,,,,,,,,,,,
??Acc意外,9/1/2023,,https://tw.news.yahoo.com/%E5%A1%9E%E5%85%A7%E5%8A%A0%E7%88%BE2%E5%85%AC%E8%BB%8A%E5%B0%8D%E6%92%9E-%E8%BB%8A%E9%A0%AD%E5%85%A8%E6%AF%80-%E9%87%8040%E6%AD%BB78%E5%82%B7%E8%88%89%E5%9C%8B%E5%93%80%E6%82%BC3%E5%A4%A9-235750341.html,塞內加爾2公車對撞「車頭全毀」 釀40死78傷舉國哀悼3天,,,,,,,,,??交通航空意外,22/9/2025,https://www.msn.com/zh-tw/news/other/%E5%BF%AB%E8%A8%8A-%E9%AB%98%E9%9B%8424%E6%AD%B2%E5%A5%B3%E9%A8%8E%E5%A3%AB%E6%8B%92%E6%AA%A2%E7%8B%82%E9%80%83%E9%80%A3%E9%97%962%E7%B4%85%E7%87%88-%E8%87%AA%E6%92%9E%E9%87%8D%E5%82%B7%E9%80%81%E9%86%AB%E4%B8%8D%E6%B2%BB/ar-AA1Fqlc0?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,快訊／高雄24歲女騎士拒檢狂逃連闖2紅燈！自撞重傷送醫不治,,,,,,,,,,,,,,,,,
??Acc意外,9/1/2023,Person Falling,https://hk.on.cc/hk/bkn/cnt/cnnews/20230109/bkn-20230109101050219-0109_00952_001.html,工人施工疑踩空棚架　9樓墮下爆頭亡,,,,,,,,,??交通航空意外,22/9/2025,https://www.msn.com/zh-tw/news/other/%E5%BF%AB%E8%A8%8A-%E9%AB%98%E9%9B%84%E6%AD%BB%E4%BA%A1%E8%BB%8A%E7%A6%8D-%E6%A9%9F%E8%BB%8A%E8%88%87%E6%A9%9F%E8%BB%8A%E6%93%A6%E6%92%9E-%E7%94%B7%E9%A8%8E%E5%A3%AB%E7%95%B6%E5%A0%B4%E6%85%98%E6%AD%BB/ar-AA1JzUiJ?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,快訊／高雄死亡車禍！ 機車與機車擦撞男騎士當場慘死,,,,,,,,,,,,,,,,,
??Acc意外,9/1/2023,,https://www.stheadline.com/article/3185820/%E5%A5%B3%E5%AD%90%E5%80%92%E8%87%A5%E9%A6%AC%E8%B7%AF%E9%81%AD%E8%BB%8A%E8%BC%BE%E6%85%98%E6%AD%BB,女子倒臥馬路遭車輾慘死,,,,,,,,,??交通航空意外,22/9/2025,https://www.msn.com/zh-tw/news/other/%E7%94%B7%E9%91%BD%E8%BB%8A%E7%B8%AB%E6%BB%91%E5%80%92-%E6%85%98%E8%A2%AB%E7%A0%82%E7%9F%B3%E8%BB%8A%E8%BC%BE%E6%AD%BB%E7%95%AB%E9%9D%A2%E6%9B%9D-%E5%BE%8C%E6%96%B9%E9%A8%8E%E5%A3%AB%E7%9B%AE%E6%93%8A%E5%9A%87%E5%88%B0%E8%87%AA%E6%91%94/ar-AA1DAGVk?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,男鑽車縫滑倒！ 慘被砂石車輾死畫面曝後方騎士目擊嚇到自摔,,,,,,,,,,,,,,,,,
??Acc意外,9/1/2023,,https://www.ettoday.net/news/20230109/2418786.htm,南昌車禍增至19死20傷！　貨車衝撞人群100公尺才停下影片曝,,,,,,,,,??交通航空意外,22/9/2025,https://tw.news.yahoo.com/%E7%A5%96%E5%AD%AB3%E8%B2%BC%E9%81%AD%E6%92%9E-%E5%AC%A4%E8%88%87%E5%A5%B3%E5%85%92%E9%9B%99%E4%BA%A1-140524125.html,祖孫3貼遭撞 嬤與女兒雙亡,,,,,,,,,,,,,,,,,
??Acc意外,9/1/2023,posioning,https://tw.news.yahoo.com/%E6%B0%A7%E5%8C%96%E7%A2%B3%E4%B8%AD%E6%AF%92-%E6%AF%8D%E5%A5%B3%E6%9A%88%E7%9C%A9-14%E6%AD%B2%E5%85%92%E9%80%81%E9%86%AB%E4%B8%8D%E6%B2%BB-122723163.html,一氧化碳中毒！母女暈眩 14歲兒送醫不治,,,,,,,,,??交通航空意外,22/9/2025,https://www.msn.com/zh-tw/news/other/%E6%82%B2%E6%85%98%E8%83%8C%E6%99%AF%E6%9B%9D-%E6%A1%83%E5%9C%92%E5%96%AE%E8%A6%AA%E5%AA%BD%E5%85%BC%E8%81%B7%E8%B7%91%E5%A4%96%E9%80%81%E9%A4%8A3%E5%AD%90-%E9%81%AD%E9%80%86%E5%90%91%E8%BB%8A%E9%A3%86%E6%92%9E%E6%85%98%E6%AD%BB/ar-AA1xPvG0?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,悲慘背景曝！桃園單親媽兼職跑外送養3 子遭逆向車飆撞慘死,,,,,,,,,,,,,,,,,
??Acc意外,9/1/2023,drowning,https://news.hangzhou.com.cn/shxw/content/2023-01/10/content_8444381.htm,三亞網紅打卡點4人溺水，3人溺亡16歲男孩失聯！附近商家說，事發海域有暗流，不能下水游泳,,,,,,,,,??交通航空意外,22/9/2025,https://www.ettoday.net/news/20250922/3037618.htm,新竹5人同車4死「生前畫面曝光」　15歲少年棄友跑回家,,,,,,,,,,,,,,,,,
