??Fire火暑熱,Date,type,link,Description,,,,,,type,Date,link,Description,,,,,type,Date,link,Description,,,,,type,Date,link,Description,,,
??Fire火暑熱,3/3/2023,https://www.hk01.com/article/873156?utm_source=01articlecopy&utm_medium=referral,尖沙咀四級火｜海員之家去年棚架起火 跳輕鐵男曾擅闖地盤攀天秤,,,,,,,HACK,3/1/2024,https://www.hk01.com/article/977139?utm_source=01articlecopy&utm_medium=referral,2023 年 Web3 報告：全球加密貨幣犯罪金額達 656.88 億美元,,,,,??人間有情,22/1/2023,https://news.tvbs.com.tw/world/2024005,女被求婚才開心Say Yes 卻因「用錯湯匙」過敏身亡,,,,,治安異腦,22/11/2022,https://health.mingpao.com/%E5%9F%BA%E5%9B%A0%E7%AA%81%E8%AE%8A-%E6%AC%A1%E4%B8%96%E4%BB%A3%E5%AE%9A%E5%BA%8F%E6%AA%A2%E6%B8%AC%E4%B8%80%E6%AC%A1%E9%81%8E%E7%AF%A9%E6%9F%A5%E6%95%B8%E7%99%BE%E7%A8%AE%E5%9F%BA%E5%9B%A0%E7%AA%81/,【基因突變】次世代定序檢測一次過篩查數百種基因突變 為癌症患者處方標靶藥等治療 (攜手抗癌),,,
??Fire火暑熱,3/3/2023,https://www.hk01.com/article/873183?utm_source=01articlecopy&utm_medium=referral,尖沙咀大火｜交通消息 尖沙咀一段彌敦道全封 59條巴士線改道,,,,,,,HACK,3/1/2024,https://www.hk01.com/article/977317?utm_source=01articlecopy&utm_medium=referral,多鏈借貸協議 Radiant Capital 遭到駭客攻擊損失1900 枚以太坊,,,,,??人間有情,22/1/2023,https://www.hk01.com/article/859959?utm_source=01articlecopy&utm_medium=referral,博康?單位遇火劫復被盜10萬財物 警拘同座住戶起回部分贓物,,,,,治安異腦,22/11/2022,https://tw.news.yahoo.com/%E5%81%A5%E8%BA%AB%E6%95%99%E7%B7%B4%E5%A4%AA%E7%B4%AF%E6%9A%88%E5%80%92-%E7%AB%9F%E6%98%AF%E8%85%A6%E6%A2%97%E4%B8%AD%E9%A2%A8-160000840.html,健身教練太累暈倒 竟是腦梗中風,,,
??Fire火暑熱,3/3/2023,https://www.hk01.com/article/873443?utm_source=01articlecopy&utm_medium=referral,順利普通科門診電錶房傳燒焦味 約30人疏散 部份病人送其他門診,,,,,,,HACK,2/1/2024,https://news.cnyes.com/news/id/5422676,PeckShield：2023年12月份駭客通過逾36次攻擊竊取了約9930萬美元,,,,,??人間有情,23/1/2023,https://hd.stheadline.com/news/realtime/hk/2400994/%E5%8D%B3%E6%99%82-%E6%B8%AF%E8%81%9E-%E5%9E%83%E5%9C%BE%E8%BB%8A%E5%A2%AE%E6%96%83-%E5%A6%BB%E5%85%A9%E5%B9%B4%E5%89%8D%E7%97%85%E9%80%9D%E6%AF%8D%E8%AE%8A%E6%A4%8D%E7%89%A9%E4%BA%BA-%E6%B8%85%E6%BD%94%E5%B7%A5%E6%82%A3%E7%99%8C%E6%97%A5%E6%89%93%E5%85%A9%E4%BB%BD%E5%B7%A5%E9%A4%8A%E5%AE%B6,垃圾車墮斃｜妻兩年前病逝母變植物人 清潔工患癌日打兩份工養家,,,,,治安異腦,21/11/2022,https://hk.on.cc/hk/bkn/cnt/news/20221121/bkn-20221121161619535-1121_00822_001.html,HER2陽性乳癌患者　逾半難了解新式療法　礙選擇合適治療,,,
??Fire火暑熱,4/3/2023,https://www.hk01.com/article/873632?utm_source=01articlecopy&utm_medium=referral,手機充電期間接來電 一接聽即爆炸 獨居老翁倒臥家中死亡,,,,,,,HACK,31/12/2023,https://www.hk01.com/article/976399?utm_source=01articlecopy&utm_medium=referral,港府系統接連甩轆　孫東：資科辦為最後把關人　不排除改革制度,,,,,??人間有情,23/1/2023,https://www.hk01.com/article/859549?utm_source=01articlecopy&utm_medium=referral,悲慘！狂風吹塌大樹 14歲少女捨命推開2弟 遭直接擊中昏迷不治,,,,,治安異腦,21/11/2022,https://www.hk01.com/article/838802?utm_source=01articlecopy&utm_medium=referral,國安處拘42歲速遞員　涉發布具煽動意圖帖文　曾轉載七欖播錯國歌,,,
??Fire火暑熱,4/3/2023,https://www.hk01.com/article/873613?utm_source=01articlecopy&utm_medium=referral,印尼雅加達油庫大火 至少17死50傷,,,,,,,HACK,12/4/2024,https://www.hk01.com/article/1009558?utm_source=01articlecopy&utm_medium=referral,iPhone 突然收到Apple ID驗證通知要小心｜2方法測有否被黑客攻擊,,,,,??人間有情,23/1/2023,https://www.hk01.com/article/855220?utm_source=01articlecopy&utm_medium=referral,靠拾荒救助貓狗的80歲婆婆被無情大火帶走 毛孩們還在原地找她,,,,,治安異腦,14/12/2022,https://www.hk01.com/article/846761?utm_source=01articlecopy&utm_medium=referral,核聚變實驗取得突破　產生能量大於輸入所需　踏出重要里程碑,,,
??Fire火暑熱,26/8/2022,https://www.hk01.com/article/808086?utm_source=01articlecopy&utm_medium=referral,十八鄉崇山新村花場起火　一度傳出爆炸聲　消防到場撲熄,,,,,,,HACK,12/4/2024,https://www.hk01.com/article/1009558?utm_source=01articlecopy&utm_medium=referral,iPhone 突然收到Apple ID驗證通知要小心｜2方法測有否被黑客攻擊,,,,,??人間有情,23/1/2023,https://hk.on.cc/hk/bkn/cnt/intnews/20230123/bkn-20230123160453005-0123_00992_001.html,22歲女拒盲婚啞嫁 遭父兄合謀勒死,,,,,治安異腦,14/12/2022,https://tw.news.yahoo.com/%E5%BF%83%E8%82%8C%E6%A2%97%E5%A1%9E%E7%8C%9D%E4%B8%8D%E5%8F%8A%E9%98%B2-%E9%86%AB%E6%9B%9D-%E5%87%BA%E7%8F%BE%E5%BF%83%E7%B5%9E%E7%97%9B%E5%BE%B5%E5%85%86%E6%87%89%E9%AB%98%E5%BA%A6%E8%AD%A6%E8%A6%BA-013434835.htmla,心肌梗塞猝不及防！ 醫曝：出現心絞痛徵兆應高度警覺,,,
??Fire火暑熱,4/3/2023,https://hk.on.cc/hk/bkn/cnt/cnnews/20230304/bkn-20230304083037255-0304_00952_001.html,民居凌晨起火 一家三代3人燒死,,,,,,,HACK,10/4/2024,https://www.hk01.com/article/1008749?utm_source=01articlecopy&utm_medium=referral,佐敦華豐大廈3級火｜佐敦道往紅磡近彌敦道全線封　佐敦站B1關閉,,,,,??人間有情,23/1/2023,https://www.wenweipo.com/a/202301/23/AP63ce79dae4b053580de252b3.html,港大深圳醫院醫護除夕夜與時間賽跑 無影燈下挽救生命,,,,,治安異腦,14/12/2022,https://udn.com/news/story/7321/6837511,貴婦砸千萬治失眠遭打485次牛奶針最終身亡 醫美診所要賠632萬元,,,
??Fire火暑熱,5/3/2023,https://www.hk01.com/article/873812?utm_source=01articlecopy&utm_medium=referral,將軍澳私家車駕駛途中冒煙起火 消防到場射水救熄,,,,,,,HACK,10/4/2024,https://www.hk01.com/article/1008749?utm_source=01articlecopy&utm_medium=referral,佐敦華豐大廈3級火｜佐敦道往紅磡近彌敦道全線封　佐敦站B1關閉,,,,,??人間有情,23/1/2023,https://udn.com/news/story/6812/6877116?from=udn-catelistnews_ch2,喪子打擊大又得失智症 74歲老婦成肥羊「三倍價辦喪禮」,,,,,治安異腦,14/12/2022,https://www.soundofhope.org/post/679113?lang=b5,民眾慌了！感染死亡病例各地湧現 中共官媒噤聲（視頻）,,,
??Fire火暑熱,5/3/2023,https://www.hk01.com/article/873886?utm_source=01articlecopy&utm_medium=referral,筲箕灣耀東?耀富樓低層單位起火 120人疏散,,,,,,,HACK,9/4/2024,https://www.chinatimes.com/realtimenews/20240409001308-260410?chdtv,特斯拉認錯了？蘋果工程師「自動駕駛」撞車亡 雙方和解,,,,,??人間有情,24/1/2023,https://www.hk01.com/%E7%AA%81%E7%99%BC/860113/%E5%9E%83%E5%9C%BE%E8%BB%8A%E5%A2%AE%E6%96%83-%E6%AD%BB%E8%80%85%E7%97%85%E9%AD%94%E7%BA%8F%E8%BA%AB-%E6%97%A5%E6%89%93%E5%85%A9%E4%BB%BD%E5%B7%A5%E9%A4%8A%E5%AE%B6-%E9%81%BA%E4%B8%8B%E5%8D%8A%E6%A4%8D%E7%89%A9%E4%BA%BA%E6%AF%8D%E8%A6%AA,垃圾車墮斃｜死者病魔纏身 日打兩份工養家 遺下半植物人母親,,,,,治安異腦,14/12/2022,https://www.hk01.com/article/846781?utm_source=01articlecopy&utm_medium=referral,疫情．最新｜今起毋須掃安心出行　陳國基高級助理快測呈陽,,,
??Fire火暑熱,5/3/2023,https://www.hk01.com/article/873922?utm_source=01articlecopy&utm_medium=referral,打鼓嶺坪輋回收場起火 消防拖喉灌救近兩小時撲熄 現場檢一狗屍,,,,,,,HACK,9/4/2024,https://channelchk.com/%E5%8D%B3%E6%99%82%E7%86%B1%E8%A9%B1/%E6%B4%AA%E6%B0%B4%E6%A9%8B%E5%9C%B0%E7%9B%A4%E7%81%AB%E8%AD%A6%E5%8D%87%E7%82%BA%E5%9B%9B%E7%B4%9A-%E6%B6%88%E9%98%B2%E8%99%95-%E6%BB%85%E7%81%AB%E5%B7%A5%E4%BD%9C%E4%BB%8D%E9%9C%80%E7%B6%AD%E6%8C%81%E4%B8%80%E6%AE%B5%E6%99%82%E9%96%93-%E5%85%A9%E5%80%8B%E5%A4%A9%E7%A7%A4%E6%9C%89%E5%80%92%E5%A1%8C%E9%A2%A8%E9%9A%AA,洪水橋地盤火警升為四級　消防處：滅火工作仍需維持一段時間　兩個天秤有倒塌風險,,,,,??人間有情,24/1/2023,https://www.ettoday.net/news/20230124/2428098.htm,病房爆槍響！美76歲阿嬤「槍殺絕症老伴」 持槍與警對峙4小時,,,,,治安異腦,14/12/2022,https://www.soundofhope.org/post/679113?lang=b5,民眾慌了！感染死亡病例各地湧現 中共官媒噤聲（視頻）,,,
??Fire火暑熱,5/3/2023,https://hk.on.cc/hk/bkn/cnt/news/20230305/bkn-20230305000701096-0305_00822_001.html,燒烤食物??毛巾及木炭 大角咀串燒店失火無人傷 ,,,,,,,HACK,9/4/2024,https://www.chinatimes.com/realtimenews/20240409001308-260410?chdtv,特斯拉認錯了？蘋果工程師「自動駕駛」撞車亡 雙方和解,,,,,??人間有情,24/1/2023,https://www.hk01.com/article/860254?utm_source=01articlecopy&utm_medium=referral,幫手搵人｜ 71歲老翁李少敏離開旺角院舍失蹤 警籲提供消息,,,,,治安異腦,14/12/2022,https://www.bastillepost.com/hongkong/article/11828226-40%E6%AD%B2%E5%A5%B3%E5%86%AC%E5%AD%A3%E7%8B%82%E6%89%93%E9%82%8A%E7%88%90%E5%87%BA%E8%A1%80%E9%80%81%E9%99%A2%E9%9A%AA%E6%AD%BB-%E5%9B%9B%E9%A1%9E%E4%BA%BA%E4%B8%8D%E5%AE%9C%E9%80%B2%E8%A3%9C,40歲女冬季狂打邊爐出血送院險死 四類人不宜進補,,,
??Fire火暑熱,5/3/2023,https://hk.on.cc/hk/bkn/cnt/news/20230305/bkn-20230305054745217-0305_00822_001.html,旺角茶餐廳炸爐搶火 約20住客疏散,,,,,,,HACK,9/4/2024,https://channelchk.com/%E5%8D%B3%E6%99%82%E7%86%B1%E8%A9%B1/%E6%B4%AA%E6%B0%B4%E6%A9%8B%E5%9C%B0%E7%9B%A4%E7%81%AB%E8%AD%A6%E5%8D%87%E7%82%BA%E5%9B%9B%E7%B4%9A-%E6%B6%88%E9%98%B2%E8%99%95-%E6%BB%85%E7%81%AB%E5%B7%A5%E4%BD%9C%E4%BB%8D%E9%9C%80%E7%B6%AD%E6%8C%81%E4%B8%80%E6%AE%B5%E6%99%82%E9%96%93-%E5%85%A9%E5%80%8B%E5%A4%A9%E7%A7%A4%E6%9C%89%E5%80%92%E5%A1%8C%E9%A2%A8%E9%9A%AA,洪水橋地盤火警升為四級　消防處：滅火工作仍需維持一段時間　兩個天秤有倒塌風險,,,,,??人間有情,24/1/2023,https://www.hk01.com/article/860163?utm_source=01articlecopy&utm_medium=referral,65歲男子龍鼓灘釣魚失蹤 家屬發相尋人,,,,,治安異腦,14/12/2022,https://tw.news.yahoo.com/%E7%96%AB%E6%83%85%E9%BB%91%E6%95%B8%E6%94%BE%E9%A3%9B%E4%BA%86-%E4%B8%AD%E5%9C%8B%E8%A1%9B%E5%81%A5%E5%A7%94-%E4%BB%8A%E8%B5%B7%E5%81%9C%E6%AD%A2%E5%85%AC%E5%B8%83%E7%84%A1%E7%97%87%E7%8B%80%E7%A2%BA%E8%A8%BA%E8%80%85%E6%95%B8%E6%93%9A-040300025.html,疫情黑數放飛了 中國衛健委：今起停止公布無症狀確診者數據,,,
??Fire火暑熱,5/3/2023,https://hk.on.cc/hk/bkn/cnt/news/20230305/bkn-20230305124139484-0305_00822_001.html,耀東?單位發生火警 窗戶噴出火球 多名住戶報案,,,,,,,HACK,2/4/2024,https://www.hk01.com/article/1006498?utm_source=01articlecopy&utm_medium=referral,全球黑客暴力攻擊激增　提升防禦保障網絡安全,,,,,??人間有情,25/1/2023,https://www.hk01.com/article/860315?utm_source=01articlecopy&utm_medium=referral,兩男涉旺角偷的士駛至長沙灣 撞開警車逃走事敗就擒,,,,,治安異腦,14/12/2022,https://tw.news.yahoo.com/%E4%B8%AD%E5%9C%8B%E9%86%AB%E8%97%A5%E5%B9%B3%E5%8F%B0-%E9%96%8B%E8%B3%A3%E8%BC%9D%E7%91%9Ecovid-19%E5%8F%A3%E6%9C%8D%E8%97%A5%E7%89%A9-025707387.html,中國醫藥平台 開賣輝瑞COVID-19口服藥物,,,
??Fire火暑熱,6/3/2023,https://www.hk01.com/article/874067?utm_source=01articlecopy&utm_medium=referral,孟加拉羅興亞難民營又火災 2000棚屋焚?,,,,,,,HACK,31/3/2024,https://www.hk01.com/article/1005914?utm_source=01articlecopy&utm_medium=referral,免費充電危機重重？別在機場使用　專家曝3大風險：資料隨時被盜,,,,,??人間有情,26/1/2023,https://hk.on.cc/hk/bkn/cnt/intnews/20230126/bkn-20230126073322118-0126_00992_001.html,刀手襲兩教堂殺司事傷神父 當局調查是否恐襲,,,,,治安異腦,14/12/2022,https://www.hk01.com/article/846882?utm_source=01articlecopy&utm_medium=referral,美皮匠揭名牌背藏秘密　售價跟實際成本不成正比！GUCCI僅$200,,,
??Fire火暑熱,6/3/2023,https://hk.on.cc/hk/bkn/cnt/news/20230306/bkn-20230306205706868-0306_00822_001.html,荃灣芙蓉山路寮屋起火 消防救熄無人傷,,,,,,,HACK,27/3/2024,https://hk.investing.com/news/economic-indicators/article-489227,超突發重磅！大型加密交易所KuCoin遭起訴 美國司法部指控：違反銀行保護法、反洗黑錢規範,,,,,??人間有情,26/1/2023,https://news.tvbs.com.tw/entertainment/2025897,財產被騙光！本土劇女神沒戲拍 0收入進「殯葬業」近況曝,,,,,治安異腦,14/12/2022,https://hk.on.cc/hk/bkn/cnt/sport/20221214/bkn-20221214170533649-1214_00882_001.html,伊朗球員支持女權被處決　世盃國腳保持沉默,,,
??Fire火暑熱,7/3/2023,https://www.hk01.com/article/874443?utm_source=01articlecopy&utm_medium=referral,大埔錦石新村村屋天台起火冒煙 一村民吸入濃煙不適,,,,,,,HACK,20/3/2024,https://www.ftvnews.com.tw/news/detail/2024305W0330,馬斯克Neuralink晶片植入人腦　專家指多項疑點：恐遭駭客攻擊,,,,,??人間有情,28/1/2023,https://hk.on.cc/hk/bkn/cnt/cnnews/20230128/bkn-20230128010447691-0128_00952_001.html,保安員邀行家跳槽遭拒 持鎖匙插頭奪命,,,,,治安異腦,14/12/2022,https://news.tvbs.com.tw/life/1989671,首波寒流來襲！醫示警「3大猝死時機」　靠1關鍵保命,,,
??Fire火暑熱,7/3/2023,https://hk.on.cc/hk/bkn/cnt/news/20230307/bkn-20230307061303317-0307_00822_001.html,葵涌露天停車場起火 現場傳爆炸巨響 至少4車焚毀,,,,,,,HACK,18/3/2024,https://www.hk01.com/article/1001740?utm_source=01articlecopy&utm_medium=referral,南華體育會電腦伺服器遭黑客入侵　會方報警及通報私隱專員公署,,,,,??人間有情,28/1/2023,https://www.hk01.com/article/861280?utm_source=01articlecopy&utm_medium=referral,近萬元觀賞魚龍吐珠離奇失蹤 爸急瘋驚見兒子端出晚餐當場崩潰,,,,,治安異腦,14/12/2022,https://news.tvbs.com.tw/health/1989710,冬天更容易患胃病！醫曝「4原因」示警：潰瘍風險多4倍,,,
??Fire火暑熱,7/3/2023,https://hk.on.cc/hk/bkn/cnt/news/20230307/bkn-20230307092158339-0307_00822_001.html,大埔村屋天台起火 9村民疏散1女子送院,,,,,,,HACK,15/3/2024,https://www.hk01.com/article/1000833?utm_source=01articlecopy&utm_medium=referral,麥當勞死機｜香港日本多國故障！無法接受訂單 網民：好心關門啦,,,,,??人間有情,28/1/2023,https://www.hk01.com/article/861428?utm_source=01articlecopy&utm_medium=referral,將軍澳洗手間兩男遭偷窺 34歲男被捕,,,,,治安異腦,13/12/2022,https://www.hk01.com/article/846341?utm_source=01articlecopy&utm_medium=referral,疫情直播｜周三撤安心出行　疫苗通維持　盧寵茂：用手機截圖都得,,,
??Fire火暑熱,7/3/2023,https://hk.on.cc/hk/bkn/cnt/intnews/20230307/bkn-20230307190747235-0307_00992_001.html,少年感到熱力打開房門 驚見母親燒死床上,,,,,,,HACK,14/3/2024,https://www.hk01.com/article/1000232?utm_source=01articlecopy&utm_medium=referral,加密貨幣混合服務 Bitcoin Fog 創始人被判洗錢罪,,,,,??人間有情,28/1/2023,https://hk.on.cc/hk/bkn/cnt/intnews/20230128/bkn-20230128180614326-0128_00992_001.html,女子獨居離世4年無人知 遺體變乾屍,,,,,治安異腦,13/12/2022,https://www.singtao.ca/6115897/2022-12-12/news-%E8%AA%BF%E6%9F%A5%E6%8C%87%E4%B8%8D%E5%B0%91%E5%B8%82%E6%B0%91%E5%A4%96%E9%81%8A%E6%99%82%E6%9F%93%E6%96%B0%E5%86%A0+%E5%9C%98%E9%AB%94%E5%80%A1%E5%A4%96%E9%81%8A%E5%89%8D14%E6%97%A5%E6%89%93%E4%BA%8C%E5%83%B9%E7%96%AB%E8%8B%97/?variant=zh-hk,調查指不少市民外遊時染新冠 團體倡外遊前14日打二價疫苗,,,
??Fire火暑熱,8/3/2023,https://hk.on.cc/hk/bkn/cnt/news/20230308/bkn-20230308070949726-0308_00822_001.html,筲箕灣單位漏石油氣爆閃燃 中年婦燒傷命危,,,,,,,HACK,5/3/2024,https://www.hk01.com/article/996704?utm_source=01articlecopy&utm_medium=referral,FTX 已開啟清算，比特幣的索賠價為 16871 美元,,,,,??人間有情,29/1/2023,https://www.hk01.com/article/860506?utm_source=01articlecopy&utm_medium=referral,洋?！曾嫌帶爸媽旅行太麻煩 母患癌病逝 阿仔見一遺物難捨痛哭,,,,,治安異腦,13/12/2022,https://www.chinatimes.com/cn/realtimenews/20221213000080-260407?ctrack=mo_main_rtime_p01&chdtv,頭條揭密》陸疫情鬆綁民眾瘋搶黃桃罐頭之秘：不治新冠只治鄉愁,,,
??Fire火暑熱,8/3/2023,https://hk.on.cc/hk/bkn/cnt/news/20230308/bkn-20230308170525852-0308_00822_001.html,頌安?5歲男童玩打火機焚宅 母救火受傷送院,,,,,,,HACK,4/3/2024,https://www.storm.mg/article/5040372,全民買單2.8億！數位身分證因資安疑慮喊卡　廠商求償結果出爐,,,,,??人間有情,29/1/2023,https://www.hk01.com/article/861443?utm_source=01articlecopy&utm_medium=referral,葵芳食肆斬人血案 兩食客頭傷送院 警追緝4黑衣男,,,,,治安異腦,13/12/2022,https://hk.news.yahoo.com/%E6%96%B0%E5%9E%8B%E8%82%BA%E7%82%8E-%E7%89%B9%E9%A6%96-%E6%98%8E%E8%B5%B7%E5%81%9C%E7%94%A8%E5%AE%89%E5%BF%83%E5%87%BA%E8%A1%8C-%E5%85%A5%E9%A3%9F%E8%82%86%E4%BB%8D%E8%A6%81%E7%96%AB%E8%8B%97%E9%80%9A-025102964.html,【新型肺炎】特首：明起停用安心出行 入食肆等處所仍要疫苗通,,,
??Fire火暑熱,9/3/2023,https://hk.on.cc/hk/bkn/cnt/cnnews/20230309/bkn-20230309090256131-0309_00952_001.html,天降煙頭露台失火 寵物雞慘成焦屍,,,,,,,HACK,8/2/2024,https://www.hk01.com/article/989132?utm_source=01articlecopy&utm_medium=referral,五眼聯盟聯合聲明：中國黑客潛伏美國基建網絡長達5年,,,,,??人間有情,29/1/2023,https://www.hk01.com/article/861429?utm_source=01articlecopy&utm_medium=referral,麗港城商場店舖遭爆竊失現金 職員揭發報警 27歲男落網,,,,,治安異腦,13/12/2022,https://tw.news.yahoo.com/%E6%B3%B0%E5%9C%8B%E6%B8%9B%E8%82%A5%E8%97%A5%E7%AB%9F%E5%90%AB%E6%AF%92-%E8%A5%BF%E5%B8%83%E6%9B%B2%E6%98%8E-%E5%89%AF%E4%BD%9C%E7%94%A8%E6%81%90%E7%8C%9D%E6%AD%BB-043530882.html,泰國減肥藥竟含毒 「西布曲明」副作用恐猝死,,,
??Fire火暑熱,9/3/2023,https://hk.on.cc/hk/bkn/cnt/news/20230309/bkn-20230309132657091-0309_00822_001.html,將軍澳馬游塘村農地起火 疑蚊香燒?帳棚肇禍,,,,,,,HACK,7/2/2024,https://hk.on.cc/hk/bkn/cnt/news/20240207/bkn-20240207180410982-0207_00822_001.html,港大教育學院電腦遭網絡攻擊　近萬個人資料或已外洩,,,,,??人間有情,29/1/2023,https://www.hk01.com/article/861524?utm_source=01articlecopy&utm_medium=referral,37歲巴裔漢專偷銅喉、水錶昨落網 揭涉14宗同類案,,,,,治安異腦,13/12/2022,https://www.ntdtv.com/b5/2022/12/13/a103596899.html,北京疫情大爆發 傳殯儀館遺體積存 來不及火化,,,
??Fire火暑熱,10/3/2023,https://www.hk01.com/article/875870?utm_source=01articlecopy&utm_medium=referral,沙田禾輋?單位起火冒濃煙 消防救熄後發現女屍,,,,,,,HACK,31/1/2024,https://www.singtao.ca/6549632/2024-01-31/news-%E9%8A%80%E8%A1%8C%E6%AB%83%E5%93%A1%E6%9C%AA%E5%88%86%E8%BE%A8%E5%87%BA%E5%81%87%E5%8C%AF%E7%A5%A8++RBC%E9%A1%A7%E5%AE%A2%E8%B3%AC%E6%88%B6%E7%AA%81%E9%A1%AF%E7%A4%BA%E7%9F%AD%E5%B0%91%E4%B8%80%E8%90%AC%E5%85%83/?variant=zh-hk,銀行櫃員未分辨出假匯票 RBC顧客賬戶突顯示短少一萬元,,,,,??人間有情,29/1/2023,https://www.hk01.com/article/861584?utm_source=01articlecopy&utm_medium=referral,胡鑫宇失蹤｜屍檢完成已非原貌 口袋內有現金 刑偵專家解讀疑點,,,,,治安異腦,13/12/2022,https://tw.news.yahoo.com/%E7%AA%81%E6%98%8F%E5%80%92%E5%8F%88%E7%A7%92%E9%86%92-%E5%A6%99%E9%BD%A1%E5%A5%B3-%E9%A0%B8%E6%BA%90%E6%80%A7%E7%9C%A9%E6%9A%88-%E8%87%B4%E7%97%85%E5%9B%A0%E4%B8%8D%E5%B0%91%E4%BA%BA%E9%83%BD%E9%81%87%E9%81%8E-073000174.html,突昏倒又秒醒！妙齡女「頸源性眩暈」 致病因不少人都遇過,,,
??Fire火暑熱,10/3/2023,https://hk.on.cc/hk/bkn/cnt/news/20230310/bkn-20230310145319720-0310_00822_001.html,香燭??紙皮焚宅 禾輋?女戶主葬身火海,,,,,,,HACK,30/1/2024,https://www.hk01.com/article/986054?utm_source=01articlecopy&utm_medium=referral,路透社：華府成功癱瘓中國黑客Volt Typhoon　阻止網絡攻擊,,,,,??人間有情,30/1/2023,https://www.hk01.com/article/861818?utm_source=01articlecopy&utm_medium=referral,40歲孫慧雪第2胎不停暈嘔：每晚都需要到醫院打安胎針至少四十針,,,,,治安異腦,13/12/2022,https://www.healthnews.com.tw/article/56169,耳朵也會中風？五旬婦聽力突喪失　醫：把握黃金七天,,,
??Fire火暑熱,10/3/2023,https://hk.on.cc/hk/bkn/cnt/news/20230310/bkn-20230310002552878-0310_00822_001.html,美麗都大廈單位惹祝融 家貓遭焗斃 男住客不適送院,,,,,,,HACK,28/1/2024,"https://tw.tradingview.com/news/reuters.com,2024:newsml_L4T3E827X:0/",烏克蘭 Kyivstar 公司遭受網絡攻擊，母公司 Veon 將損失近 1 億美元銷售額,,,,,??人間有情,31/1/2023,https://www.hk01.com/article/862003?utm_source=01articlecopy&utm_medium=referral,九龍塘畢架山峰獨立屋疑遭爆竊,,,,,治安異腦,13/12/2022,http://www.hkcna.hk/docDetail.jsp?id=100234291&channel=2808,中疾控詳解“地獄犬”新冠變異毒株：致病致亡低,,,
??Fire火暑熱,10/3/2023,https://www.wenweipo.com/a/202303/12/AP640d1913e4b0b6003c010bb7.html,原文網址：美麗都大廈單位惹祝融 家貓遭焗斃 男住客不適送院 | on.cc東網 | 港澳 ,,,,,,,HACK,23/1/2024,https://cn.wsj.com/articles/sec%E7%A8%B1%E6%AF%94%E7%89%B9%E5%B9%A3etf%E8%99%9B%E5%81%87%E5%B8%96%E5%AD%90%E9%A7%AD%E5%AE%A2%E4%BD%BF%E7%94%A8%E4%BA%86-sim%E5%8D%A1%E4%BA%A4%E6%8F%9B-%E6%94%BB%E6%93%8A%E6%96%B9%E5%BC%8F-d00235fd,SEC稱比特幣ETF虛假帖子駭客使用了「SIM卡交換」攻擊方式,,,,,??人間有情,31/1/2023,https://www.hk01.com/article/861665?utm_source=01articlecopy&utm_medium=referral,悲傷雙屍命案！69歲老婦16刀砍死室友後墮樓亡 調查驚揭心酸內情,,,,,治安異腦,13/12/2022,https://www.singtao.ca/6115897/2022-12-12/news-%E8%AA%BF%E6%9F%A5%E6%8C%87%E4%B8%8D%E5%B0%91%E5%B8%82%E6%B0%91%E5%A4%96%E9%81%8A%E6%99%82%E6%9F%93%E6%96%B0%E5%86%A0+%E5%9C%98%E9%AB%94%E5%80%A1%E5%A4%96%E9%81%8A%E5%89%8D14%E6%97%A5%E6%89%93%E4%BA%8C%E5%83%B9%E7%96%AB%E8%8B%97/?variant=zh-hk,調查指不少市民外遊時染新冠 團體倡外遊前14日打二價疫苗,,,
